date,base_aggregate_ape,base_cohort_A_ape,base_cohort_B_ape,base_A1_ape,base_A2_ape,base_B1_ape,base_B2_ape,base_mean_ape,ols_aggregate_ape,ols_cohort_A_ape,ols_cohort_B_ape,ols_A1_ape,ols_A2_ape,ols_B1_ape,ols_B2_ape,ols_mean_ape,wls_raw_aggregate_ape,wls_raw_cohort_A_ape,wls_raw_cohort_B_ape,wls_raw_A1_ape,wls_raw_A2_ape,wls_raw_B1_ape,wls_raw_B2_ape,wls_raw_mean_ape,wls_scaled_aggregate_ape,wls_scaled_cohort_A_ape,wls_scaled_cohort_B_ape,wls_scaled_A1_ape,wls_scaled_A2_ape,wls_scaled_B1_ape,wls_scaled_B2_ape,wls_scaled_mean_ape,mint_raw_aggregate_ape,mint_raw_cohort_A_ape,mint_raw_cohort_B_ape,mint_raw_A1_ape,mint_raw_A2_ape,mint_raw_B1_ape,mint_raw_B2_ape,mint_raw_mean_ape,mint_scaled_aggregate_ape,mint_scaled_cohort_A_ape,mint_scaled_cohort_B_ape,mint_scaled_A1_ape,mint_scaled_A2_ape,mint_scaled_B1_ape,mint_scaled_B2_ape,mint_scaled_mean_ape
2024-01-11,0.043399089988019876,0.017875687901823607,0.08904994479548181,0.011185049736688072,0.00027250994482283346,0.10250168217483635,0.04888266779207986,0.0447380903333932,0.03990412127803924,0.018575085148920954,0.09423184899473026,0.015748035357066054,0.04838165436131392,0.11098964734705462,0.0007656428130422581,0.04694229075716676,0.03591532847724444,0.016697809210033727,0.08486475815700215,0.01811012167981064,0.0018073076344283733,0.10817772094910164,0.0472929958208758,0.044695148846928115,0.03594916173952872,0.016699467610414586,0.08498054482431729,0.0181291284007447,0.001626056657415697,0.10837878261636247,0.04766062057422732,0.04477482320328725,0.036298968472363934,0.016496214224181967,0.08673906498319771,0.017998196900646055,0.0006602884718921948,0.11057741880279871,0.04839705338250779,0.04530960074822691,0.035448913427092596,0.01743981260654024,0.08132034989888486,0.018716101081997318,0.003983459312624333,0.1039982182147763,0.04723714699078367,0.04402057164752848
2024-01-12,0.017983127656126245,0.013069423754455651,0.010637844164608917,0.003531342099541775,0.007706090478162784,0.0063532043699183255,0.020720985813281252,0.01142885976229928,0.014308202501191707,0.013497037878476911,0.016229877592419176,0.008794600675051154,0.06205361552306499,0.014217141354001822,0.028940489490765876,0.02257728071642452,0.010057921408114205,0.011293827820563936,0.0071300193505221265,0.01147431425973178,0.009430155129546782,0.01129610321491937,0.019179178111908484,0.011408788470758099,0.010077420471595743,0.011268568683537445,0.007255552031145781,0.011456177333240437,0.009331353241412807,0.011492578775509637,0.019501656152707613,0.011483329527021352,0.010518732053058458,0.011215247271393662,0.00886866508976386,0.011479733891920968,0.008484202800192228,0.013471169706709179,0.020196569007842783,0.012033474260125876,0.009130048565037442,0.011566083334651775,0.0033590038140180263,0.011542907468143562,0.01180539344404983,0.0068688609354079135,0.01880606224735055,0.010439765686951302
2024-01-13,0.037837858811924925,0.03137907109854174,0.034087992966926536,0.04231038396557323,0.14584059768840812,0.0409343912930978,0.07288475990233073,0.05789643653240044,0.03408146181145886,0.03199871503764415,0.03876877551693018,0.04768540650647682,0.10045538762813333,0.04980661305634873,0.02313026586333741,0.046560946488618485,0.029680494545080496,0.029849608602339574,0.029299895881649364,0.05048496889673702,0.14438969076872252,0.04721141998656136,0.071146062649101,0.05743744876145591,0.029649100134630534,0.029733077887660563,0.029460104488265387,0.05036708920978666,0.14449483113304792,0.047450189126537916,0.07142641331761247,0.05751154361393449,0.03008641537173905,0.029532880291514945,0.03133217054496186,0.05027604385657306,0.14561668020810675,0.049822929251904575,0.0723620752043621,0.05843274210416605,0.027687695295925706,0.028845246720411385,0.025082574632676678,0.04919778996529715,0.14300602337206847,0.04216035746741456,0.07068784983638499,0.0552382196128827
2024-01-14,0.13013654756631593,0.18775813974048874,0.0004072658257895596,0.18267576629552237,0.1277559550436538,0.031725387959852046,0.13509943425182072,0.11365121381192045,0.12553701188675614,0.18910534103319748,0.004754043706300053,0.18890665346361363,0.19112605672714264,0.022426022410835977,0.20288925208889047,0.13210634018810521,0.12033224154501813,0.18659816172416258,0.0055762829657967,0.19218393315214136,0.12978909203269848,0.02519657415555205,0.1374502448820655,0.11387521863677641,0.12029976067441027,0.18647276893176715,0.005432226591466024,0.19207253256818724,0.12952139403595767,0.024986046148505272,0.13710974133137685,0.11369921004023864,0.12077609882747821,0.1861450804576154,0.0034281980958061472,0.19187375506969623,0.12788263999195024,0.022522678688388954,0.13576531507903802,0.11262768088713902,0.11773154428782628,0.18517047253512123,0.010405753545698863,0.19044889298288797,0.13148725993962515,0.03075954872535677,0.13796781669942834,0.11485304124513494
2024-01-15,0.30808328605036384,0.4069017580115867,0.06887628019889194,0.4068023589258613,0.2980348653273529,0.04770924670988511,0.15219037031700136,0.2412283093629919,0.3039955986972721,0.4075227285154038,0.07496059192811148,0.4126494226164601,0.3563724486385966,0.05577118780205425,0.20814399802498315,0.25991656803184016,0.2993358168268821,0.4050803129775296,0.06539528902309415,0.4156238417860021,0.2998849494914541,0.05264571178403853,0.1538832958334162,0.24169274538891666,0.2995465688072916,0.40544932001420986,0.06525593038083033,0.4160493357982288,0.2996903721691607,0.05253812358716349,0.15352343549645087,0.2417218694647623,0.29983897733311876,0.40501246128410257,0.06716171050493198,0.41564665418199015,0.29891252002199004,0.05482845083973791,0.1527602793660274,0.2420230076474141,0.3022425776721353,0.41118371704810164,0.06123005623696146,0.4214320061878303,0.3089340318859723,0.04754329341994558,0.15622256764772188,0.24411260715695263
2024-01-16,0.04855954512904156,0.018083505329738115,0.11370495261666785,0.002930027798568582,0.051218271436674845,0.06976473112383065,0.2971320023984658,0.08591329083328392,0.044812313693408726,0.017886630027944214,0.11757683865463858,0.008781206115013129,0.11114902087760761,0.08116042639894112,0.3789104715240568,0.10861098675594431,0.03996290903897644,0.015527617027974032,0.10599734803634327,0.011855762542682353,0.05313662144390628,0.07891091047537968,0.3003766591995345,0.08653826110925665,0.03996039593272683,0.01555814445272148,0.1059055455151123,0.011880863325405154,0.0532227313010962,0.07884712409662481,0.30008380556319547,0.08649408716955462,0.04037021015492541,0.01497391337972718,0.10900168832206691,0.011440721748326013,0.05116266219860813,0.08265266152434712,0.2980891483187457,0.08681300080667807,0.0380801668831146,0.015959248725944748,0.09786019406501403,0.011576206772356436,0.06085259753593276,0.06907322703453186,0.3044429463840888,0.08540636962871188
2024-01-17,0.06337778762725704,0.06828055121325427,0.06391467602906775,0.06572316228390195,0.17552802344317706,0.046938892376187175,0.21055913143063243,0.09918888920049682,0.0662332343260617,0.06843494727931475,0.06072587727758554,0.061108923026684844,0.13414258200766002,0.0387596644208776,0.16990554309381786,0.08561582449028604,0.06987733855046438,0.07029311531225839,0.06883731601879153,0.05870724636780657,0.17420760130911198,0.040635776099570226,0.20900871124149897,0.09879530069992888,0.06984735584058759,0.07023749739387224,0.06887145712944555,0.05864137141087326,0.17424397950198744,0.040643252429305214,0.20917538552429282,0.09880861417576632,0.06954615599684036,0.07062904070278433,0.06683743199666711,0.05894836062068816,0.1753938945643474,0.038015531385484594,0.21009223415327188,0.09849466420286912,0.07037749722070338,0.06909947239388212,0.07357434403387286,0.05790666854011774,0.16948852952062538,0.04670204356531173,0.20713896001977994,0.09918393075632759
2024-01-18,0.07298557421054279,0.09100919364803015,0.039152447016781465,0.1033911477946602,0.05408285575460555,0.062311571932681845,0.03307790486045851,0.06514438503110864,0.07579413085373835,0.09112053627086615,0.03591345334722105,0.09901253439559629,0.007924038305996322,0.05438306197484471,0.08496990280960427,0.06415966542255244,0.07936296754173777,0.09290885664509393,0.04411535271182626,0.0967316544609627,0.05260938043115259,0.05621174360576232,0.03505537354042705,0.06528504699099466,0.07934546914135396,0.09287459711151477,0.044141468278932214,0.09669457982139097,0.05260479740740959,0.05621585258474064,0.03488522513082505,0.0652517127823096,0.07903784948446958,0.09323370496675479,0.042098964011332764,0.09696134315650339,0.053937390121547024,0.05367699030228685,0.033679072434400804,0.06466075921104217,0.07990640803044385,0.091833120290751,0.04887203614603693,0.09610041378017285,0.04684782398211542,0.06214272476755482,0.0379844539629083,0.06624099727999759
2024-01-19,0.04078590794164114,0.052244122808700534,0.026236149101607095,0.06310146399163433,0.045263752345826185,0.039120122483465726,0.019718830134416228,0.04092433554389875,0.04388181019143554,0.05243149470818455,0.022345111875532134,0.05813065485218199,0.0036542542495006914,0.03095114984483709,0.029367707229046486,0.034394597564388354,0.047785856199137396,0.054473778707984165,0.030938945748698776,0.05556772101091175,0.0437082322369286,0.0331041472401467,0.017928467122928175,0.04050102118096222,0.04778043675028367,0.054462059368223806,0.030949395756736615,0.055565530616293234,0.04360273802305521,0.03309593131297958,0.018051078863707118,0.04050102438446846,0.0473961548697073,0.05473006381340351,0.028922001339565823,0.05572969761981082,0.044892612452288976,0.030548522423460293,0.019148399261441254,0.04019535025423971,0.04852993126071663,0.05352652211466081,0.03594349375900687,0.055170238786466125,0.03735061579107145,0.039466279946325206,0.014775424840573743,0.04068035807126013
2024-01-20,0.14530661336808298,0.1381813301644938,0.17346865650514476,0.1491837909147843,0.11147862345328655,0.19121491783857583,0.13760208376299493,0.1494908594296233,0.14815414483292674,0.13796514052532521,0.17076282384339628,0.14488250825522053,0.06793034672244516,0.18369886132845661,0.09161705217082491,0.13500155395408506,0.15169047021952367,0.13968122162704008,0.17833814239508924,0.14260481716620804,0.11008131907108,0.18528971420506904,0.13580676322480215,0.14907034970125888,0.1517286939129978,0.13973868566210884,0.17833367313309567,0.1426745699562105,0.11001436577697406,0.1852791967563538,0.13583929821591648,0.14908692620195102,0.15140507862878244,0.14011642944010821,0.176453791757515,0.1429323093562781,0.11160709221775272,0.1828861677710965,0.13709897666278495,0.14892854940490258,0.15319285296230317,0.1397576653442691,0.18300458285576796,0.14325423326603565,0.10435671183411223,0.1912566528916627,0.13251644445625613,0.14961987765862955
2024-01-21,0.01252880723214742,0.0364398745328872,0.05531740459036756,0.04229171694136187,0.09647301502884642,0.08532354935340365,0.04342785532366788,0.05311460328609743,0.008757003639359252,0.03733237188176537,0.051751928073989255,0.04748690103998082,0.05118593984012479,0.07586830166345547,0.10481116471398297,0.0538848015503797,0.004288579421902736,0.03532479845591581,0.06143125460573725,0.05027679262624468,0.09501362100317533,0.07794811632046876,0.04579593457411186,0.05286844242965092,0.00424598587019114,0.03526905418898066,0.06144600124668676,0.05021865715325972,0.0950485208253105,0.0779619835140516,0.04577547857561168,0.05285224019629886,0.004615857098439641,0.034709694331961194,0.05910846402696567,0.04979792468926623,0.09681631315594544,0.07499848742970143,0.044049301346689204,0.052013720296995546,0.002298324407124333,0.035204795373370956,0.06738180666705916,0.04945923856336119,0.08905298419021357,0.08546376908197079,0.050005990003622165,0.05412384404096031
2024-01-22,0.05433187225071205,0.07256354266264922,0.0028286442278735533,0.05440639586470712,0.12213060908443275,0.02489464840527176,0.07521693492273203,0.05805323534548264,0.050927751579995,0.07192847716522048,0.005377350927033244,0.060590766887794946,0.18237671255551297,0.015339084964567162,0.13501123671047138,0.07450734011294216,0.046306838639082123,0.06944617250115472,0.0038821857345125487,0.06384020846293259,0.12405762583101303,0.01691724803020146,0.0776852125216943,0.057447927388655826,0.04622698057983328,0.06934201384695637,0.003909336003662618,0.06369214867648476,0.12438113753263925,0.01694668691990233,0.07767238338271518,0.05745295527745626,0.04671542853798724,0.06885274828624204,0.001300235483885424,0.06339199420007426,0.12204961414005179,0.013646084466459004,0.07595438424321875,0.055987212765416926,0.043755914765894036,0.0688616554456512,0.01069822978313225,0.06225034819691952,0.13326683086271768,0.02563791680794942,0.08278743018025518,0.0610369037203599
2024-01-23,0.032325755895515194,0.03694226974452402,0.010228648661649105,0.019820112368893035,0.10772900662654561,0.012174711414935736,0.09849333916903213,0.045387691983013546,0.02937381017150545,0.036651405916017656,0.011414647183963641,0.024700692384506263,0.15679454645058433,0.023084657526070498,0.04538915312785976,0.04677270182292965,0.025289224709905186,0.03476807607740389,0.0018979506381127222,0.027352643885846066,0.10931704000041526,0.022035127198100947,0.09611979935738453,0.04525426598102409,0.025265673331960767,0.03483513808771055,0.001650789614128366,0.027399812877009506,0.10958409088906561,0.021716595623433185,0.09601956407319744,0.04521023778521506,0.025551954256290966,0.03395300230761948,0.0048204109669086215,0.026692530123815433,0.10694411933389764,0.025915762819088008,0.09786125931364274,0.04596271987446613,0.024059843542122632,0.03636946707842499,0.00631702035148365,0.027768983532294386,0.12283201181463956,0.010837709976846736,0.08981770693251485,0.045428963318332405
2024-01-24,0.016599213149719922,0.014797302879585824,0.012454630048571448,0.008675671128909051,0.006647498461328743,0.021067039909967656,0.10879039115889945,0.0270045352481403,0.014217871187770037,0.014481610121537982,0.013547396704494896,0.012692584252217937,0.03144859163406262,0.029923877808496313,0.0658501043158559,0.026023148003490815,0.010908206397014347,0.012927020126152499,0.005775998298137321,0.014861259930608318,0.005417158997129791,0.02901337676700526,0.10688494326649539,0.026541137683220417,0.010918019391317715,0.013006510497385588,0.005608678160727969,0.014937969824278636,0.005311298794015683,0.02880538633600176,0.10685508309046449,0.026491849442027406,0.01113511732020498,0.012310354254017738,0.008147441724998896,0.014363180895873046,0.007158493166291989,0.03215960513475823,0.10826986164558709,0.027649150591675997,0.010793249563111625,0.015022108598504166,4.26863599790307e-05,0.016171534548859723,0.004121042725649261,0.021076295614346225,0.10193380062947767,0.024165816862846818
2024-01-25,0.1337401704277792,0.13177492666620635,0.12876934611120486,0.12189271373084058,0.13930365657904062,0.14066277303821997,0.01277877915951957,0.11556033795897301,0.1310905963639102,0.13149804214380206,0.13006877102985523,0.12628969052291386,0.1816035952765758,0.15033313986996635,0.033367885587756836,0.12632167439925432,0.12744722520580373,0.12979510501323166,0.12155902317513753,0.12866468798021935,0.14066997960553737,0.14928402100300966,0.010743732464044767,0.1154519677781406,0.12744610194818107,0.1298607771015004,0.12139038517077504,0.1287204691936083,0.14083080420901525,0.149066249627553,0.010677907676743995,0.11542752784676816,0.12769640496352933,0.1291211689602808,0.12412326709150065,0.12812168580995553,0.13873642916911455,0.15269546264524644,0.012222287555285177,0.11610238659927322,0.12728549557283772,0.1320254862725305,0.11539816523549618,0.129977545472639,0.1517271527556861,0.14062618728316995,0.004989106098312542,0.11457559124152457
2024-01-26,0.07766183237608593,0.09165019663081198,0.03423035466118769,0.08584024331682523,0.05715664189519859,0.004239886255618835,0.12810301691309325,0.06841173886411735,0.0749384668998242,0.09133195140981716,0.036116995016554944,0.09050179810021541,0.09873674740791838,0.012709075394309098,0.18025249630928533,0.08351250436256064,0.07126485936080874,0.08950361854386024,0.02807358563380212,0.09298029486371641,0.05849238411017311,0.011471004656759485,0.1303048548152358,0.06887008599776513,0.07125278603853892,0.08954149540055054,0.027943225106217152,0.09299439719328871,0.05874232483654214,0.011303329052793718,0.1304042638411491,0.06888311735272576,0.0715538791931509,0.08894944124724272,0.030359383735828825,0.0925439942484089,0.0568867711715628,0.014383556808434853,0.12873138175642432,0.06905834402300762,0.07101932712738711,0.0915426152414569,0.022418051908142566,0.09404646019796552,0.06920883556561279,0.0037743280862154284,0.1372177659537622,0.06988962629722037
2024-01-27,0.08750062480511,0.10890088766974038,0.029290705798649567,0.11352165870770645,0.0024507695917169244,0.0004989723824440197,0.10035756751356481,0.06321731235270459,0.08454291989103914,0.10913450349528887,0.03080556453861429,0.11809373762109351,0.03525264268231646,0.00974739324786529,0.15482495017440498,0.07748595880723179,0.0806920081830053,0.10742336725715057,0.022278830539074364,0.12059875174525833,0.0012267594433120973,0.008619565025229608,0.10272331424442674,0.063366085205351,0.08062954053116621,0.10738896677400997,0.022155030707805282,0.12053602286648361,0.001027551277106949,0.008435888317900847,0.10295215155719864,0.06330359314738164,0.0809174650149633,0.10662848552321406,0.024733924021426244,0.11994119416295865,0.0031540776907955826,0.01179049589838068,0.1009625756777231,0.06401831685563737,0.07938992386415006,0.10841634700497903,0.01596158838033722,0.12047691958202414,0.00895945906680733,6.720700350771514e-05,0.11036111284709603,0.06337607967841451
2024-01-28,0.1702593053172898,0.22402562068382623,0.04679526481496165,0.21692985043779825,0.2061176142927488,0.0036992147324230043,0.2674007818674311,0.1621753788780684,0.16661507382257354,0.22494982117804996,0.04891673993357956,0.22193391036873195,0.2535172237391456,0.006486175188274176,0.3364140581374662,0.17983328605254587,0.1621310603500155,0.2230826748540701,0.03915283896070188,0.22471053167852917,0.20766323967963593,0.005034516172200093,0.27032879342155036,0.16172909358810042,0.1620651012215242,0.2230584232220199,0.03900272925190789,0.22467039514173853,0.20778945352785222,0.00481624849641103,0.2706405025182082,0.161720407625666,0.16236259337094522,0.2221112593140266,0.041811485285438536,0.2239138972788901,0.20503625687858656,0.008413646876598182,0.2681056445544522,0.16167925479413392,0.16032016260951215,0.223944653077988,0.03194904827103935,0.22434580078271552,0.22014488952662364,0.0045678775974053384,0.279377248184159,0.16352138286420612
2024-01-29,0.085673155912988,0.08627914622130858,0.08095611435168634,0.07753511165181048,0.11508563522942672,0.04478173712523735,0.21817043158159186,0.10121161886772134,0.08434352380363523,0.0856764433947234,0.08032255553544591,0.0801441014812132,0.14133231376152425,0.051696898587740646,0.26207732079892787,0.11222759390903006,0.08218449184592823,0.08468437806016207,0.07464317937012357,0.0815776434297404,0.11593841523970769,0.051695712253925066,0.22034504070087252,0.10158126584292279,0.08224938444840896,0.08486045817115834,0.0743726568083669,0.08176295377122741,0.11602163837987886,0.051369904622691455,0.22042554326471223,0.10158036278092061,0.08229571199567345,0.08413518216027083,0.07674665171358339,0.08112095883710166,0.11445854704869501,0.054382676755670455,0.21874370792995426,0.10169763377727845,0.08336527634191582,0.08779623098240733,0.0699985825620938,0.08396911478709254,0.12629737320663717,0.04527736374514747,0.22696264215763964,0.1033809405404191
